序号,代码,名称,最新价,10日涨跌幅,10日主力净流入-净额,10日主力净流入-净占比,10日超大单净流入-净额,10日超大单净流入-净占比,10日大单净流入-净额,10日大单净流入-净占比,10日中单净流入-净额,10日中单净流入-净占比,10日小单净流入-净额,10日小单净流入-净占比
4847,002599,盛通股份,6.86,-4.72,-159158879.0,-6.26,-52568699.0,-2.07,-106590180.0,-4.19,-70527293.0,-2.78,229686172.0,9.04
4848,002173,创新医疗,8.74,-10.73,-160188953.0,-4.5,-94791856.0,-2.66,-65397097.0,-1.84,-24306802.0,-0.68,184495757.0,5.19
4849,600436,片仔癀,230.6,-2.11,-160584890.0,-4.83,-99532162.0,-2.99,-61052728.0,-1.84,125727499.0,3.78,34857393.0,1.05
4850,300638,广和通,15.5,-8.18,-161711284.0,-5.79,-84855528.0,-3.04,-76855756.0,-2.75,23575947.0,0.84,138135337.0,4.94
4851,300780,德恩精工,18.18,-15.44,-162054770.0,-5.89,-47396134.0,-1.72,-114658636.0,-4.17,-21664303.0,-0.79,183719078.0,6.68
4852,300378,鼎捷软件,18.46,-8.48,-163096033.0,-6.36,-79595461.0,-3.11,-83500572.0,-3.26,24334239.0,0.95,138761799.0,5.41
4853,000070,特发信息,8.85,-0.56,-163130991.0,-1.93,-64087693.0,-0.76,-99043298.0,-1.17,19530242.0,0.23,143600803.0,1.7
4854,600757,长江传媒,8.09,1.13,-163295696.0,-7.12,-135400048.0,-5.9,-27895648.0,-1.22,14547512.0,0.63,148748184.0,6.49
4855,002180,纳思达,22.96,-11.73,-163891838.0,-6.62,-112962259.0,-4.56,-50929579.0,-2.06,19248100.0,0.78,144643742.0,5.84
4856,603716,塞力医疗,8.07,-0.49,-164883544.0,-5.73,-43291662.0,-1.5,-121591882.0,-4.22,4020061.0,0.14,160863478.0,5.59
4857,300394,天孚通信,151.82,3.42,-165129957.0,-0.58,-91576709.0,-0.32,-73553248.0,-0.26,-297054976.0,-1.04,462184896.0,1.62
4858,300573,兴齐眼药,215.3,9.29,-165469531.0,-1.71,-83284279.0,-0.86,-82185252.0,-0.85,-77576912.0,-0.8,243046453.0,2.51
4859,688063,派能科技,86.95,-9.72,-166042225.0,-4.49,-126267809.0,-3.41,-39774416.0,-1.07,190965881.0,5.16,-24923654.0,-0.67
4860,601615,明阳智能,9.4,-8.74,-167049139.0,-5.8,-99385523.0,-3.45,-67663616.0,-2.35,43705083.0,1.52,123344058.0,4.28
4861,000571,新大洲A,2.97,16.02,-167151531.0,-5.73,-86249236.0,-2.96,-80902295.0,-2.77,-21495398.0,-0.74,188646930.0,6.46
4862,300602,飞荣达,16.16,-2.53,-167271697.0,-6.44,-65400541.0,-2.52,-101871156.0,-3.92,-59058633.0,-2.27,226330333.0,8.71
4863,600338,西藏珠峰,9.45,-8.87,-167482535.0,-8.45,-64206317.0,-3.24,-103276218.0,-5.21,-18111031.0,-0.91,185593570.0,9.37
4864,600661,昂立教育,10.64,-20.42,-167790103.0,-10.79,-103251655.0,-6.64,-64538448.0,-4.15,-11538874.0,-0.74,179328980.0,11.53
4865,002605,姚记科技,23.2,-9.48,-167855060.0,-3.9,4997141.0,0.12,-172852201.0,-4.01,-62925233.0,-1.46,230780296.0,5.36
4866,000017,深中华A,8.62,-8.69,-167930945.0,-3.45,-13977322.0,-0.29,-153953623.0,-3.17,-71759703.0,-1.48,239690652.0,4.93
4867,000034,神州数码,31.09,-2.81,-168065527.0,-1.8,-20930877.0,-0.22,-147134650.0,-1.57,-159954820.0,-1.71,328020317.0,3.51
4868,688347,华虹公司,30.9,-7.82,-168965982.0,-5.99,-41104802.0,-1.46,-127861180.0,-4.54,33148113.0,1.18,135817870.0,4.82
4869,002518,科士达,23.4,-10.0,-169227921.0,-6.43,-62026444.0,-2.36,-107201477.0,-4.07,-1005687.0,-0.04,170233612.0,6.47
4870,300031,宝通科技,14.44,-8.38,-169427623.0,-4.51,-12097309.0,-0.32,-157330314.0,-4.19,-32127136.0,-0.85,201554761.0,5.36
4871,601328,交通银行,6.25,0.97,-170268497.0,-2.54,-55485204.0,-0.83,-114783293.0,-1.71,129122574.0,1.93,41145923.0,0.61
4872,300001,特锐德,18.95,-6.97,-170356271.0,-7.2,-71848689.0,-3.04,-98507582.0,-4.16,13217289.0,0.56,157138985.0,6.64
4873,300065,海兰信,7.87,-5.07,-170520602.0,-7.73,-64250561.0,-2.91,-106270041.0,-4.82,-10455484.0,-0.47,180976085.0,8.2
4874,600196,复星医药,23.13,-7.18,-171085638.0,-6.83,-124906569.0,-4.99,-46179069.0,-1.84,27408769.0,1.09,143676872.0,5.74
4875,300630,普利制药,17.99,-5.47,-171505881.0,-4.45,-91049069.0,-2.36,-80456812.0,-2.09,23939798.0,0.62,147566082.0,3.83
4876,603888,新华网,23.88,-6.32,-171656733.0,-2.9,-106246447.0,-1.79,-65410286.0,-1.11,-49161018.0,-0.83,220817758.0,3.73
4877,001339,智微智能,28.58,-10.41,-172048529.0,-4.79,-38010263.0,-1.06,-134038266.0,-3.73,-76773442.0,-2.14,248821975.0,6.92
4878,002772,众兴菌业,7.66,-3.65,-172465249.0,-5.69,-21809438.0,-0.72,-150655811.0,-4.97,-1218403.0,-0.04,173683649.0,5.73
4879,300053,航宇微,12.45,5.69,-173220425.0,-3.02,9101717.0,0.16,-182322142.0,-3.18,12733127.0,0.22,160487302.0,2.79
4880,000100,TCL科技,4.66,1.3,-174084732.0,-1.46,-141319884.0,-1.18,-32764848.0,-0.27,104501594.0,0.87,69583134.0,0.58
4881,300827,上能电气,25.35,-10.9,-174245074.0,-8.29,-44211208.0,-2.1,-130033866.0,-6.18,6856657.0,0.33,167388419.0,7.96
4882,601162,天风证券,2.88,-4.32,-175668101.0,-4.32,-206701371.0,-5.08,31033270.0,0.76,41366401.0,1.02,134301703.0,3.3
4883,300081,恒信东方,7.37,-8.45,-176007071.0,-4.16,-26907156.0,-0.64,-149099915.0,-3.52,-4380301.0,-0.1,180387376.0,4.26
4884,300232,洲明科技,6.29,-3.23,-176704390.0,-6.9,-29268389.0,-1.14,-147436001.0,-5.76,34988969.0,1.37,141715425.0,5.54
4885,603099,长白山,21.75,-12.72,-177317814.0,-3.34,-60814212.0,-1.15,-116503602.0,-2.2,-92690840.0,-1.75,270008655.0,5.09
4886,600893,航发动力,33.57,-4.55,-177352112.0,-5.18,-143633497.0,-4.2,-33718615.0,-0.99,-105835959.0,-3.09,283188073.0,8.28
4887,600640,国脉文化,13.5,-4.66,-178538414.0,-3.97,-57689801.0,-1.28,-120848613.0,-2.68,-43068489.0,-0.96,221606904.0,4.92
4888,300373,扬杰科技,36.9,-10.91,-178859619.0,-4.3,-117099236.0,-2.81,-61760383.0,-1.48,53929405.0,1.3,124930216.0,3.0
4889,000893,亚钾国际,19.32,-12.42,-179377847.0,-7.2,-129534444.0,-5.2,-49843403.0,-2.0,113532498.0,4.56,65845352.0,2.64
4890,601818,光大银行,3.12,-3.11,-179402030.0,-2.81,-225772015.0,-3.54,46369985.0,0.73,143370116.0,2.25,36031905.0,0.56
4891,002236,大华股份,18.62,-3.57,-179985651.0,-1.42,-53803364.0,-0.42,-126182287.0,-0.99,-197022832.0,-1.55,377008461.0,2.97
4892,300598,诚迈科技,39.61,-9.87,-180321091.0,-6.26,-46831864.0,-1.63,-133489227.0,-4.63,-8801079.0,-0.31,189122170.0,6.57
4893,300366,创意信息,9.96,-15.74,-180799908.0,-4.06,-64385101.0,-1.45,-116414807.0,-2.62,-34712533.0,-0.78,215512437.0,4.84
4894,000937,冀中能源,7.48,-6.85,-181640670.0,-6.08,-142144986.0,-4.76,-39495684.0,-1.32,52900617.0,1.77,128740058.0,4.31
4895,601800,中国交建,8.23,-0.96,-182599916.0,-4.02,-163329411.0,-3.59,-19270505.0,-0.42,26314199.0,0.58,156285719.0,3.44
4896,002487,大金重工,21.65,-10.35,-182834342.0,-5.14,-42636049.0,-1.2,-140198293.0,-3.94,-71985051.0,-2.02,254819396.0,7.16
4897,002517,恺英网络,11.19,-5.17,-183036768.0,-2.17,-131104463.0,-1.55,-51932305.0,-0.61,-110340903.0,-1.31,293377697.0,3.47
4898,688047,龙芯中科,87.13,-14.93,-183413768.0,-5.82,-85553279.0,-2.71,-97860489.0,-3.1,50165622.0,1.59,133248141.0,4.23
4899,002423,中粮资本,7.41,-7.61,-184620796.0,-5.93,-44636793.0,-1.43,-139984003.0,-4.5,23008562.0,0.74,161612235.0,5.19
4900,000001,平安银行,10.49,2.54,-184642260.0,-1.19,-90100111.0,-0.58,-94542149.0,-0.61,-17507225.0,-0.11,202149467.0,1.3
4901,300499,高澜股份,12.52,-7.81,-184684562.0,-8.59,-80424935.0,-3.74,-104259627.0,-4.85,-6491175.0,-0.3,191175742.0,8.9
4902,000815,美利云,9.44,-6.81,-185089001.0,-4.95,-66923173.0,-1.79,-118165828.0,-3.16,-20217783.0,-0.54,205306785.0,5.49
4903,601985,中国核电,8.95,3.23,-185333581.0,-2.0,-318666864.0,-3.44,133333283.0,1.44,75596949.0,0.81,109736632.0,1.18
4904,300825,阿尔特,13.22,7.04,-188111834.0,-4.42,-121863727.0,-2.86,-66248107.0,-1.56,90655905.0,2.13,97455932.0,2.29
4905,002142,宁波银行,20.82,-1.51,-188318175.0,-2.59,-103014935.0,-1.42,-85303240.0,-1.17,-160960674.0,-2.21,349278848.0,4.8
4906,300580,贝斯特,27.14,-9.71,-188653432.0,-6.05,-47308656.0,-1.52,-141344776.0,-4.53,-59606581.0,-1.91,248260012.0,7.96
4907,601898,中煤能源,11.16,-7.15,-188931884.0,-3.76,-62321608.0,-1.24,-126610276.0,-2.52,-146293408.0,-2.91,335225272.0,6.67
4908,002439,启明星辰,20.83,-4.8,-189514451.0,-3.74,-66290230.0,-1.31,-123224221.0,-2.43,17474574.0,0.34,172039874.0,3.39
4909,600446,金证股份,12.11,-5.69,-189713825.0,-4.49,-173638997.0,-4.11,-16074828.0,-0.38,9008643.0,0.21,180705181.0,4.28
4910,600777,新潮能源,2.52,-4.18,-190553504.0,-7.01,-208362751.0,-7.67,17809247.0,0.66,75100441.0,2.76,115453071.0,4.25
4911,002222,福晶科技,27.26,-3.44,-190690236.0,-3.35,25100606.0,0.44,-215790842.0,-3.79,-59606297.0,-1.05,250296537.0,4.4
4912,300454,深信服,63.07,-8.34,-192082778.0,-1.66,-331987747.0,-2.87,139904969.0,1.21,-21242784.0,-0.18,213325596.0,1.85
4913,600905,三峡能源,4.68,-1.06,-192860036.0,-5.28,-220224133.0,-6.03,27364097.0,0.75,53405433.0,1.46,139454604.0,3.82
4914,601117,中国化学,6.66,-2.77,-193253338.0,-5.53,-151569533.0,-4.34,-41683805.0,-1.19,182531639.0,5.22,10721703.0,0.31
4915,002428,云南锗业,10.88,-3.72,-194227136.0,-5.66,-137027884.0,-4.0,-57199252.0,-1.67,49994676.0,1.46,144232450.0,4.21
4916,601919,中远海控,10.38,-1.24,-195281800.0,-3.55,-224085864.0,-4.07,28804064.0,0.52,110312441.0,2.0,84969359.0,1.54
4917,002837,英维克,30.48,-6.36,-195726694.0,-3.52,-41956681.0,-0.75,-153770013.0,-2.76,-137245751.0,-2.47,332972438.0,5.98
4918,002042,华孚时尚,4.96,-0.6,-196614095.0,-3.73,-68861482.0,-1.3,-127752613.0,-2.42,2979593.0,0.06,193634511.0,3.67
4919,600529,山东药玻,28.63,-1.24,-196643038.0,-6.41,-105548000.0,-3.44,-91095038.0,-2.97,50511009.0,1.65,146132033.0,4.76
4920,688223,晶科能源,8.25,-7.92,-197208426.0,-6.33,-20654193.0,-0.66,-176554233.0,-5.67,87349001.0,2.8,109859421.0,3.53
4921,300724,捷佳伟创,59.66,-13.39,-197242330.0,-5.23,-104875219.0,-2.78,-92367111.0,-2.45,4741492.0,0.13,192500837.0,5.11
4922,300058,蓝色光标,7.21,-1.9,-197439491.0,-1.82,-97864107.0,-0.9,-99575384.0,-0.92,38125641.0,0.35,159313850.0,1.47
4923,600560,金自天正,16.3,-8.94,-198073258.0,-5.47,-83333342.0,-2.3,-114739916.0,-3.17,18225622.0,0.5,179847638.0,4.96
4924,600129,太极集团,33.88,-11.08,-198990773.0,-3.26,-183119202.0,-3.0,-15871571.0,-0.26,75503060.0,1.24,123487689.0,2.02
4925,300576,容大感光,38.7,-0.95,-202301569.0,-3.45,-67121406.0,-1.14,-135180163.0,-2.3,2952120.0,0.05,199349484.0,3.4
4926,002600,领益智造,5.45,-2.5,-202355971.0,-4.39,-100924412.0,-2.19,-101431559.0,-2.2,3545775.0,0.08,198810198.0,4.31
4927,002176,江特电机,9.43,-8.18,-202798757.0,-4.68,-114820334.0,-2.65,-87978423.0,-2.03,1453170.0,0.03,201345589.0,4.64
4928,002256,兆新股份,2.21,-11.6,-203721456.0,-10.98,-97461852.0,-5.25,-106259604.0,-5.73,12349855.0,0.67,191371605.0,10.31
4929,000683,远兴能源,5.6,-9.39,-204718550.0,-9.52,-82984492.0,-3.86,-121734058.0,-5.66,99651168.0,4.63,105067386.0,4.88
4930,300093,金刚光伏,19.0,-12.08,-204883321.0,-5.2,-32166139.0,-0.82,-172717182.0,-4.39,-46983421.0,-1.19,251866744.0,6.4
4931,300456,赛微电子,19.75,-5.73,-204994690.0,-3.77,-68187782.0,-1.25,-136806908.0,-2.51,11105285.0,0.2,193889399.0,3.56
4932,300047,天源迪科,7.85,-8.29,-205315941.0,-6.88,-58583747.0,-1.96,-146732194.0,-4.92,-26855453.0,-0.9,232171392.0,7.78
4933,688599,天合光能,23.71,-10.39,-205966408.0,-6.11,-100294043.0,-2.98,-105672365.0,-3.14,38428249.0,1.14,167538156.0,4.97
4934,600243,青海华鼎,4.65,22.05,-206473021.0,-8.57,-36002459.0,-1.49,-170470562.0,-7.08,22187283.0,0.92,184285747.0,7.65
4935,300229,拓尔思,16.31,0.68,-207319593.0,-1.97,-106013439.0,-1.01,-101306154.0,-0.96,-22253488.0,-0.21,229573097.0,2.19
4936,300007,汉威科技,15.64,-10.78,-207835632.0,-7.53,-68861821.0,-2.5,-138973811.0,-5.04,32161932.0,1.17,175673705.0,6.37
4937,600549,厦门钨业,19.44,9.46,-208103572.0,-4.16,-79284188.0,-1.59,-128819384.0,-2.58,20325654.0,0.41,187777937.0,3.76
4938,601816,京沪高铁,4.99,-0.8,-208450062.0,-5.91,-186820199.0,-5.29,-21629863.0,-0.61,66692905.0,1.89,141757160.0,4.02
4939,601166,兴业银行,16.25,-0.25,-208751448.0,-2.84,-166853847.0,-2.27,-41897601.0,-0.57,142744913.0,1.94,66006554.0,0.9
4940,688322,奥比中光-UW,30.63,-11.65,-209032442.0,-4.85,-151502536.0,-3.51,-57529906.0,-1.33,78283314.0,1.82,130749127.0,3.03
4941,002050,三花智控,24.01,-4.84,-209236095.0,-2.44,-168730807.0,-1.97,-40505288.0,-0.47,-107236672.0,-1.25,316472768.0,3.69
4942,601789,宁波建工,4.19,-12.53,-209373384.0,-7.64,-148906441.0,-5.43,-60466943.0,-2.21,23872130.0,0.87,185501253.0,6.77
4943,300088,长信科技,5.21,-4.75,-209709716.0,-7.88,-155134927.0,-5.83,-54574789.0,-2.05,27513264.0,1.03,182196456.0,6.85
4944,600072,中船科技,15.68,-8.25,-209759611.0,-8.75,-105158589.0,-4.39,-104601022.0,-4.36,34789889.0,1.45,174969727.0,7.3
4945,002015,协鑫能科,10.53,-7.14,-209874479.0,-6.06,-105985544.0,-3.06,-103888935.0,-3.0,37753141.0,1.09,172121344.0,4.97
4946,000008,神州高铁,2.41,-16.9,-209875161.0,-6.09,-94680583.0,-2.75,-115194578.0,-3.34,-32315013.0,-0.94,242190176.0,7.03
4947,600114,东睦股份,14.4,-5.88,-210679036.0,-6.55,-172026287.0,-5.35,-38652749.0,-1.2,23416600.0,0.73,187262439.0,5.82
4948,300351,永贵电器,17.97,-5.47,-211055570.0,-6.01,-45966146.0,-1.31,-165089424.0,-4.7,26098266.0,0.74,184957305.0,5.27
4949,600518,ST康美,2.09,7.18,-211141556.0,-4.92,-155529759.0,-3.62,-55611797.0,-1.3,85278482.0,1.99,125863067.0,2.93
4950,002747,埃斯顿,18.7,-0.58,-211218058.0,-3.53,-36690496.0,-0.61,-174527562.0,-2.91,-103723703.0,-1.73,314941746.0,5.26
4951,603331,百达精工,11.44,-13.86,-211879812.0,-7.3,-65444753.0,-2.25,-146435059.0,-5.04,36099443.0,1.24,175780372.0,6.05
4952,300175,朗源股份,5.43,-18.47,-212354752.0,-11.74,-114965845.0,-6.36,-97388907.0,-5.38,81531601.0,4.51,130823154.0,7.23
4953,603729,龙韵股份,29.7,19.28,-213019596.0,-3.84,-84051809.0,-1.51,-128967787.0,-2.32,-81987765.0,-1.48,295007360.0,5.31
4954,600178,东安动力,12.91,-6.38,-213069818.0,-2.33,11367037.0,0.12,-224436855.0,-2.46,-172967244.0,-1.89,386037080.0,4.23
4955,002735,王子新材,13.64,22.22,-213971395.0,-4.44,16215994.0,0.34,-230187389.0,-4.78,-7964199.0,-0.17,221935607.0,4.61
4956,002055,得润电子,8.21,21.63,-214761729.0,-3.46,-72807772.0,-1.17,-141953957.0,-2.29,107224134.0,1.73,107537578.0,1.73
4957,603118,共进股份,8.87,-3.17,-214975280.0,-6.76,-157254261.0,-4.94,-57721019.0,-1.81,-9756046.0,-0.31,224731331.0,7.06
4958,600066,宇通客车,18.78,1.95,-215874239.0,-7.16,-96551683.0,-3.2,-119322556.0,-3.96,185209156.0,6.14,30665083.0,1.02
4959,002317,众生药业,16.05,-5.14,-216043676.0,-3.5,-108953591.0,-1.76,-107090085.0,-1.73,-58377084.0,-0.95,274420748.0,4.44
4960,603356,华菱精工,13.1,-15.32,-216902291.0,-8.23,-107020697.0,-4.06,-109881594.0,-4.17,68636422.0,2.6,148265873.0,5.62
4961,603266,天龙股份,20.5,-15.15,-217575239.0,-5.78,-67710818.0,-1.8,-149864421.0,-3.98,-62656745.0,-1.66,280231988.0,7.44
4962,002174,游族网络,10.22,-9.8,-218144542.0,-4.95,-101552142.0,-2.31,-116592400.0,-2.65,-22916512.0,-0.52,241061055.0,5.47
4963,002414,高德红外,7.25,-2.55,-218506479.0,-3.28,-72734477.0,-1.09,-145772002.0,-2.19,-71041112.0,-1.07,289547585.0,4.35
4964,300620,光库科技,49.52,2.59,-218939230.0,-1.62,-28990300.0,-0.22,-189948930.0,-1.41,-23103040.0,-0.17,242042246.0,1.8
4965,002558,巨人网络,12.24,2.09,-219875930.0,-2.35,-106526461.0,-1.14,-113349469.0,-1.21,165344570.0,1.76,54531358.0,0.58
4966,002031,巨轮智能,3.53,-7.59,-219951442.0,-4.77,-31790004.0,-0.69,-188161438.0,-4.08,-118768492.0,-2.58,338719941.0,7.35
4967,600225,卓朗科技,2.95,-18.51,-220241399.0,-11.16,-139433205.0,-7.07,-80808194.0,-4.1,-10620075.0,-0.54,230861477.0,11.7
4968,600702,舍得酒业,77.43,-8.57,-221049917.0,-2.75,-138423025.0,-1.72,-82626892.0,-1.03,92112396.0,1.14,128937537.0,1.6
4969,001965,招商公路,11.21,6.36,-221277980.0,-7.55,-120907642.0,-4.12,-100370338.0,-3.42,19540283.0,0.67,201737700.0,6.88
4970,600381,青海春天,5.03,-24.7,-222337129.0,-10.77,-63327825.0,-3.07,-159009304.0,-7.7,23887165.0,1.16,198449968.0,9.62
4971,002738,中矿资源,36.42,-4.68,-222497489.0,-2.63,-240963184.0,-2.85,18465695.0,0.22,-501999.0,-0.01,222999500.0,2.64
4972,600818,中路股份,21.98,11.69,-223189015.0,-3.99,-152958835.0,-2.73,-70230180.0,-1.25,26734614.0,0.48,196454393.0,3.51
4973,000737,北方铜业,7.59,22.62,-223706138.0,-2.66,12015268.0,0.14,-235721406.0,-2.81,39024456.0,0.46,184681686.0,2.2
4974,300536,农尚环境,16.27,-15.66,-223818896.0,-9.32,-170363421.0,-7.09,-53455475.0,-2.23,107725241.0,4.49,116093663.0,4.83
4975,300302,同有科技,12.58,-9.69,-223981513.0,-3.63,-33168646.0,-0.54,-190812867.0,-3.09,-66925202.0,-1.08,290906714.0,4.71
4976,002793,罗欣药业,4.56,-17.24,-224363224.0,-10.52,-162476044.0,-7.61,-61887180.0,-2.9,112182210.0,5.26,112181016.0,5.26
4977,300115,长盈精密,10.07,-1.76,-225199649.0,-7.34,-1437985.0,-0.05,-223761664.0,-7.3,4335501.0,0.14,220864148.0,7.2
4978,002272,川润股份,6.2,-16.33,-226612663.0,-5.97,-58512939.0,-1.54,-168099724.0,-4.43,-73278129.0,-1.93,299890794.0,7.9
4979,600363,联创光电,28.04,-10.73,-226884745.0,-12.08,-77135745.0,-4.11,-149749000.0,-7.97,33245624.0,1.77,193639124.0,10.31
4980,300933,中辰股份,6.62,-21.28,-228375646.0,-16.29,-57953174.0,-4.13,-170422472.0,-12.16,41562705.0,2.97,186812942.0,13.33
4981,300556,丝路视觉,23.51,-9.72,-228625071.0,-4.47,-94633508.0,-1.85,-133991563.0,-2.62,3394632.0,0.07,225230441.0,4.41
4982,603667,五洲新春,18.4,-4.07,-231334018.0,-4.99,-5027117.0,-0.11,-226306901.0,-4.88,-31765246.0,-0.69,263099267.0,5.68
4983,600520,文一科技,21.49,-14.31,-231384344.0,-3.07,-25305333.0,-0.34,-206079011.0,-2.74,-167450842.0,-2.22,398835194.0,5.3
4984,301171,易点天下,17.62,-8.23,-231754495.0,-2.79,-104533509.0,-1.26,-127220986.0,-1.53,-73606066.0,-0.89,305360534.0,3.68
4985,300049,福瑞股份,49.01,-4.26,-232195897.0,-5.37,-184112499.0,-4.26,-48083398.0,-1.11,114973247.0,2.66,117222651.0,2.71
4986,600732,爱旭股份,13.67,-9.71,-232696935.0,-3.79,-149561316.0,-2.43,-83135619.0,-1.35,33708379.0,0.55,198988539.0,3.24
4987,300503,昊志机电,15.28,-9.05,-233269101.0,-6.89,-71053549.0,-2.1,-162215552.0,-4.79,-25529043.0,-0.75,258798146.0,7.64
4988,002292,奥飞娱乐,7.48,-3.36,-233743053.0,-2.71,-29865272.0,-0.35,-203877781.0,-2.36,-18871644.0,-0.22,252614725.0,2.93
4989,002544,普天科技,23.99,8.8,-234243781.0,-4.04,-90160314.0,-1.56,-144083467.0,-2.49,44846657.0,0.77,189397123.0,3.27
4990,600703,三安光电,12.16,-7.32,-235014478.0,-5.29,-119076116.0,-2.68,-115938362.0,-2.61,-123831956.0,-2.79,358846434.0,8.08
4991,300188,国投智能,14.29,-12.76,-235346051.0,-5.53,-91709111.0,-2.15,-143636940.0,-3.37,45281.0,0.0,235300759.0,5.53
4992,603273,天元智能,24.37,-11.32,-235628174.0,-6.18,-127960353.0,-3.36,-107667821.0,-2.82,1027359.0,0.03,234600814.0,6.15
4993,300142,沃森生物,15.52,-14.58,-236616462.0,-8.22,-74377432.0,-2.59,-162239030.0,-5.64,86185951.0,3.0,150430513.0,5.23
4994,603005,晶方科技,17.85,-5.05,-237108358.0,-5.83,-99328788.0,-2.44,-137779570.0,-3.39,760240.0,0.02,236348120.0,5.81
4995,301029,怡合达,25.52,-8.04,-238212873.0,-6.37,-37454776.0,-1.0,-200758097.0,-5.37,31267258.0,0.84,206945615.0,5.53
4996,688088,虹软科技,32.0,-4.48,-240359253.0,-7.27,-164823764.0,-4.99,-75535489.0,-2.28,51175371.0,1.55,189183882.0,5.72
4997,601059,信达证券,15.17,-5.25,-240768470.0,-5.81,-101798421.0,-2.46,-138970049.0,-3.35,108754678.0,2.63,132013795.0,3.19
4998,300727,润禾材料,26.8,-6.62,-242358920.0,-5.8,-182546613.0,-4.37,-59812307.0,-1.43,-8477177.0,-0.2,250836106.0,6.0
4999,601698,中国卫通,15.8,-3.72,-242978971.0,-6.56,-96936583.0,-2.62,-146042388.0,-3.94,8043445.0,0.22,234935525.0,6.34
5000,002559,亚威股份,10.35,-2.36,-243529327.0,-2.85,6181926.0,0.07,-249711253.0,-2.92,-195734316.0,-2.29,439263601.0,5.14
5001,300570,太辰光,36.8,-9.27,-244121995.0,-2.65,-34380856.0,-0.37,-209741139.0,-2.28,-94067804.0,-1.02,338189799.0,3.67
5002,601878,浙商证券,11.3,10.03,-244354364.0,-2.29,-167876213.0,-1.57,-76478151.0,-0.72,89036873.0,0.83,155317490.0,1.45
5003,000661,长春高新,121.39,-5.17,-244501180.0,-3.69,-145496519.0,-2.19,-99004661.0,-1.49,161724235.0,2.44,82776932.0,1.25
5004,002472,双环传动,23.08,-5.87,-249679057.0,-5.14,-91182349.0,-1.88,-158496708.0,-3.26,-68663723.0,-1.41,318342779.0,6.55
5005,301368,丰立智能,49.13,0.45,-250811264.0,-3.95,-109910191.0,-1.73,-140901073.0,-2.22,60861037.0,0.96,189950230.0,2.99
5006,601456,国联证券,11.28,-1.91,-250885031.0,-2.09,-234401583.0,-1.96,-16483448.0,-0.14,4680936.0,0.04,246204126.0,2.06
5007,002335,科华数据,28.77,2.49,-250964558.0,-3.86,-152138943.0,-2.34,-98825615.0,-1.52,27414424.0,0.42,223550142.0,3.44
5008,000776,广发证券,13.42,-3.66,-251376110.0,-6.54,-177492535.0,-4.62,-73883575.0,-1.92,76422869.0,1.99,174953243.0,4.55
5009,601995,中金公司,32.04,-4.9,-253054385.0,-4.53,-142571054.0,-2.55,-110483331.0,-1.98,89346122.0,1.6,163708268.0,2.93
5010,603628,清源股份,16.47,-14.75,-254576853.0,-6.69,-99244015.0,-2.61,-155332838.0,-4.08,-84365068.0,-2.22,338941919.0,8.91
5011,002415,海康威视,32.55,-2.75,-254659797.0,-2.35,-223515996.0,-2.06,-31143801.0,-0.29,-208648784.0,-1.93,463308603.0,4.28
5012,600547,山东黄金,26.16,6.17,-256683316.0,-4.78,-222586495.0,-4.14,-34096821.0,-0.63,111819714.0,2.08,144863605.0,2.7
5013,000425,徐工机械,6.21,1.14,-256889259.0,-4.92,-56312501.0,-1.08,-200576758.0,-3.85,-11099610.0,-0.21,267988883.0,5.14
5014,601788,光大证券,16.26,-1.75,-259266306.0,-3.97,-17203057.0,-0.26,-242063249.0,-3.71,-27327005.0,-0.42,286593281.0,4.39
5015,600246,万通发展,7.26,-5.47,-259432813.0,-7.46,-213840150.0,-6.15,-45592663.0,-1.31,150089823.0,4.32,109342997.0,3.15
5016,605056,咸亨国际,14.07,-2.56,-259914328.0,-6.74,-29541023.0,-0.77,-230373305.0,-5.97,71259699.0,1.85,188654620.0,4.89
5017,002771,真视通,21.64,-5.25,-260083849.0,-4.3,-57761228.0,-0.95,-202322621.0,-3.34,-33794453.0,-0.56,293878271.0,4.86
5018,600482,中国动力,19.51,-2.11,-260535538.0,-6.67,-115092853.0,-2.95,-145442685.0,-3.72,50752767.0,1.3,209782776.0,5.37
5019,301246,宏源药业,17.32,-21.38,-260906941.0,-16.88,-143541615.0,-9.29,-117365326.0,-7.59,20996148.0,1.36,239910796.0,15.52
5020,301205,联特科技,96.5,-9.39,-260967295.0,-2.64,40182081.0,0.41,-301149376.0,-3.05,-57338916.0,-0.58,318306203.0,3.22
5021,002211,宏达新材,3.81,6.13,-261672665.0,-8.02,-128927961.0,-3.95,-132744704.0,-4.07,7555707.0,0.23,254116963.0,7.79
5022,300136,信维通信,18.95,-8.45,-261996845.0,-3.24,-136748670.0,-1.69,-125248175.0,-1.55,-89021672.0,-1.1,351018506.0,4.34
5023,002584,西陇科学,7.58,-8.23,-262640500.0,-4.55,-56366162.0,-0.98,-206274338.0,-3.57,-90538130.0,-1.57,353178644.0,6.12
5024,000617,中油资本,5.62,-3.93,-262938989.0,-8.55,-123412671.0,-4.01,-139526318.0,-4.54,42821335.0,1.39,220117657.0,7.16
5025,600186,莲花健康,4.77,-2.25,-265971423.0,-3.89,-128192825.0,-1.88,-137778598.0,-2.02,-49511431.0,-0.72,315482861.0,4.62
