序号,代码,名称,最新价,5日涨跌幅,5日主力净流入-净额,5日主力净流入-净占比,5日超大单净流入-净额,5日超大单净流入-净占比,5日大单净流入-净额,5日大单净流入-净占比,5日中单净流入-净额,5日中单净流入-净占比,5日小单净流入-净额,5日小单净流入-净占比
189,603219,富佳股份,14.33,6.46,37835122.0,3.27,53768114.0,4.64,-15932992.0,-1.38,-26077767.0,-2.25,-11757357.0,-1.01
190,603598,引力传媒,20.19,-0.69,37728617.0,0.91,74480065.0,1.79,-36751448.0,-0.89,-92169770.0,-2.22,54441154.0,1.31
191,000650,仁和药业,6.52,-1.66,37586409.0,6.32,13963700.0,2.35,23622709.0,3.97,-5072330.0,-0.85,-32514079.0,-5.47
192,001330,博纳影业,6.78,-1.02,37457516.0,4.18,-5877995.0,-0.66,43335511.0,4.84,-29611504.0,-3.3,-7846009.0,-0.88
193,601126,四方股份,15.28,-3.72,37274914.0,5.61,3386792.0,0.51,33888122.0,5.1,39264223.0,5.91,-76539137.0,-11.53
194,603920,世运电路,18.32,-3.38,37166676.0,3.44,31585247.0,2.93,5581429.0,0.52,5625771.0,0.52,-42792447.0,-3.96
195,002139,拓邦股份,9.12,-2.15,37091738.0,2.99,6804963.0,0.55,30286775.0,2.44,727658.0,0.06,-37819397.0,-3.05
196,688648,中邮科技,26.93,5.48,36793469.0,7.79,20987143.0,4.45,15806326.0,3.35,-25216792.0,-5.34,-11576673.0,-2.45
197,600566,济川药业,36.7,3.0,36464187.0,3.64,-1150214.0,-0.11,37614401.0,3.75,60534807.0,6.04,-96998994.0,-9.68
198,601766,中国中车,6.62,2.48,36431116.0,1.46,39465477.0,1.58,-3034361.0,-0.12,-13655828.0,-0.55,-22775287.0,-0.91
199,002932,明德生物,21.63,-3.0,36351434.0,5.28,36104904.0,5.24,246530.0,0.04,-28297373.0,-4.11,-8054059.0,-1.17
200,300416,苏试试验,14.1,-2.96,36160540.0,2.19,21948281.0,1.33,14212259.0,0.86,39173352.0,2.37,-75333892.0,-4.55
201,000630,铜陵有色,3.91,-0.76,36146743.0,0.63,92089344.0,1.61,-55942601.0,-0.98,-57078276.0,-1.0,20931540.0,0.37
202,002493,荣盛石化,10.85,-0.73,36127209.0,3.49,-15957175.0,-1.54,52084384.0,5.03,-2185092.0,-0.21,-33942113.0,-3.28
203,603316,诚邦股份,5.56,6.51,35938790.0,6.42,24577232.0,4.39,11361558.0,2.03,-385129.0,-0.07,-35553658.0,-6.35
204,688005,容百科技,27.65,-6.24,35786993.0,2.55,-9264062.0,-0.66,45051055.0,3.21,41464769.0,2.96,-77251765.0,-5.51
205,688387,信科移动-U,6.67,-0.74,35746010.0,5.05,7080165.0,1.0,28665845.0,4.05,32463669.0,4.59,-68209677.0,-9.64
206,000572,海马汽车,4.34,-2.03,35644571.0,2.51,39540336.0,2.78,-3895765.0,-0.27,-26271593.0,-1.85,-9372978.0,-0.66
207,000403,派林生物,27.05,-4.18,35427169.0,4.53,5391781.0,0.69,30035388.0,3.84,6118099.0,0.78,-41545268.0,-5.31
208,603813,原尚股份,13.8,8.66,35391404.0,9.77,48571363.0,13.41,-13179959.0,-3.64,-22108831.0,-6.1,-13282572.0,-3.67
209,002567,唐人神,6.14,-5.25,35066000.0,2.89,-14140020.0,-1.17,49206020.0,4.06,13080899.0,1.08,-48146896.0,-3.97
210,603138,海量数据,14.88,-3.0,35015949.0,3.16,47364505.0,4.28,-12348556.0,-1.12,-12203011.0,-1.1,-22812940.0,-2.06
211,603388,元成股份,6.88,0.29,34947833.0,1.72,74180017.0,3.65,-39232184.0,-1.93,-22276693.0,-1.1,-12671147.0,-0.62
212,002364,中恒电气,6.35,-1.4,34671457.0,4.34,6900829.0,0.86,27770628.0,3.48,45622057.0,5.72,-80293514.0,-10.06
213,688082,盛美上海,84.61,-9.05,34353141.0,2.69,29377643.0,2.3,4975498.0,0.39,29964575.0,2.35,-64317713.0,-5.04
214,600141,兴发集团,18.13,-2.68,34339109.0,3.24,-16439569.0,-1.55,50778678.0,4.79,-858672.0,-0.08,-33480436.0,-3.16
215,600322,津投城开,1.91,1.06,34240914.0,7.75,12733914.0,2.88,21507000.0,4.87,-4759346.0,-1.08,-29481566.0,-6.68
216,002548,金新农,5.0,-3.29,34186326.0,3.99,25034901.0,2.92,9151425.0,1.07,-13224721.0,-1.54,-20961604.0,-2.44
217,603606,东方电缆,44.09,-4.4,34100744.0,1.48,32135606.0,1.39,1965138.0,0.09,8865711.0,0.38,-42966453.0,-1.86
218,600004,白云机场,10.07,-3.08,33944845.0,4.57,-117571.0,-0.02,34062416.0,4.58,-4932264.0,-0.66,-29012577.0,-3.9
219,301103,何氏眼科,28.5,2.15,33909700.0,4.19,-5248242.0,-0.65,39157942.0,4.83,29315622.0,3.62,-63225322.0,-7.8
220,603801,志邦家居,16.18,1.31,33884895.0,4.81,10444808.0,1.48,23440087.0,3.33,-14476567.0,-2.06,-19408330.0,-2.76
221,603230,内蒙新华,15.8,7.26,33726422.0,1.49,77646887.0,3.44,-43920465.0,-1.94,-34766228.0,-1.54,1039807.0,0.05
222,002134,天津普林,8.85,6.88,33592194.0,5.68,38606421.0,6.53,-5014227.0,-0.85,1912209.0,0.32,-35504403.0,-6.0
223,301329,信音电子,20.34,-0.29,33320350.0,5.25,72046162.0,11.36,-38725812.0,-6.11,-37959952.0,-5.98,4639601.0,0.73
224,688409,富创精密,66.47,-4.65,33240104.0,3.15,33329983.0,3.16,-89879.0,-0.01,-25567695.0,-2.43,-7672413.0,-0.73
225,002824,和胜股份,16.68,4.12,33140835.0,5.76,17054462.0,2.96,16086373.0,2.79,1020980.0,0.18,-34161817.0,-5.93
226,300487,蓝晓科技,44.67,-1.65,33126027.0,3.74,32632106.0,3.69,493921.0,0.06,24072532.0,2.72,-57198558.0,-6.46
227,000903,云内动力,2.7,9.76,33098225.0,1.54,68458874.0,3.19,-35360649.0,-1.65,-15333938.0,-0.71,-17764291.0,-0.83
228,002331,皖通科技,8.18,6.51,33088042.0,2.09,47039364.0,2.97,-13951322.0,-0.88,11039733.0,0.7,-44127775.0,-2.78
229,002582,好想你,6.91,5.66,33087969.0,3.45,-16176892.0,-1.69,49264861.0,5.14,22825973.0,2.38,-55913940.0,-5.83
230,600130,波导股份,3.96,-1.0,32688290.0,2.67,54826325.0,4.48,-22138035.0,-1.81,8272664.0,0.68,-40960952.0,-3.35
231,300740,水羊股份,19.17,8.61,32419883.0,3.8,60291783.0,7.06,-27871900.0,-3.26,-52282725.0,-6.12,19862843.0,2.33
232,600380,健康元,10.83,-6.4,32384669.0,5.1,-7898481.0,-1.24,40283150.0,6.35,49865769.0,7.86,-82250438.0,-12.96
233,300776,帝尔激光,44.32,-5.8,32242103.0,5.09,17578507.0,2.78,14663596.0,2.32,14857284.0,2.35,-47099389.0,-7.44
234,301025,读客文化,13.9,20.76,32177264.0,1.26,14900923.0,0.59,17276341.0,0.68,58875294.0,2.31,-91052560.0,-3.58
235,600771,广誉远,24.84,-2.36,32118293.0,3.2,3830024.0,0.38,28288269.0,2.82,8281954.0,0.82,-40400246.0,-4.02
236,688719,爱科赛博,45.58,-12.68,32013500.0,9.02,7502586.0,2.11,24510914.0,6.91,17575097.0,4.95,-49588599.0,-13.98
237,603298,杭叉集团,26.6,2.03,31993756.0,3.57,22988683.0,2.57,9005073.0,1.01,25827600.0,2.88,-57821356.0,-6.46
238,603596,伯特利,54.66,-8.15,31925674.0,1.86,22150583.0,1.29,9775091.0,0.57,2094319.0,0.12,-34019991.0,-1.99
239,002953,日丰股份,11.53,1.5,31694254.0,5.61,38023601.0,6.73,-6329347.0,-1.12,12894848.0,2.28,-44589104.0,-7.9
240,002217,合力泰,1.99,-6.57,31283781.0,1.7,74683389.0,4.06,-43399608.0,-2.36,-74860678.0,-4.07,43576898.0,2.37
241,300757,罗博特科,140.93,0.51,31255536.0,0.43,-66786144.0,-0.92,98041680.0,1.35,-65048080.0,-0.89,33792567.0,0.46
242,603690,至纯科技,27.78,2.93,31173858.0,1.03,-1022806.0,-0.03,32196664.0,1.06,38720573.0,1.27,-69894441.0,-2.3
243,002528,英飞拓,7.07,-3.28,31075983.0,2.33,64383259.0,4.82,-33307276.0,-2.5,-2871078.0,-0.22,-28204904.0,-2.11
244,603256,宏和科技,7.66,8.35,30972715.0,4.35,44185134.0,6.21,-13212419.0,-1.86,688866.0,0.1,-31661581.0,-4.45
245,002244,滨江集团,6.71,0.9,30542475.0,1.83,10629784.0,0.64,19912691.0,1.19,16989056.0,1.02,-47531527.0,-2.84
246,688147,微导纳米,36.45,-3.8,30251403.0,5.02,12154452.0,2.02,18096951.0,3.0,25763523.0,4.27,-56014927.0,-9.29
247,001872,招商港口,17.85,3.66,30006410.0,6.63,19796081.0,4.37,10210329.0,2.26,-32278985.0,-7.13,2272574.0,0.5
248,002829,星网宇达,24.37,-6.12,29947169.0,2.08,61043123.0,4.25,-31095954.0,-2.16,-68522412.0,-4.77,38575245.0,2.68
249,601233,桐昆股份,13.41,-1.32,29938222.0,3.39,435754.0,0.05,29502468.0,3.34,35161345.0,3.98,-65099566.0,-7.36
250,688278,特宝生物,65.81,-0.39,29838731.0,5.96,8188780.0,1.64,21649951.0,4.33,-3725227.0,-0.74,-26113506.0,-5.22
251,600079,人福医药,19.35,-4.63,29567220.0,2.15,12629963.0,0.92,16937257.0,1.23,48254482.0,3.51,-77821703.0,-5.66
252,605198,安德利,28.86,33.12,29505169.0,3.81,45985846.0,5.93,-16480677.0,-2.13,-29708869.0,-3.83,203700.0,0.03
253,600848,上海临港,9.82,-2.58,28898007.0,4.63,-12042734.0,-1.93,40940741.0,6.56,18891219.0,3.03,-47789224.0,-7.66
254,688617,惠泰医疗,421.46,-2.51,28825619.0,3.24,-25218452.0,-2.84,54044071.0,6.08,-26085414.0,-2.94,-2740206.0,-0.31
255,605378,野马电池,23.35,3.18,28754482.0,3.66,53423615.0,6.8,-24669133.0,-3.14,-36896095.0,-4.7,8141610.0,1.04
256,300889,爱克股份,13.32,7.68,28429820.0,11.11,28571292.0,11.17,-141472.0,-0.06,-11505361.0,-4.5,-16924459.0,-6.62
257,300260,新莱应材,27.99,1.71,28232466.0,1.16,13766322.0,0.56,14466144.0,0.59,5321388.0,0.22,-33553849.0,-1.38
258,603303,得邦照明,12.6,2.77,28228253.0,7.04,3277123.0,0.82,24951130.0,6.22,-1525729.0,-0.38,-26702524.0,-6.66
259,000571,新大洲A,2.97,-12.13,28176070.0,2.69,406975.0,0.04,27769095.0,2.65,-19801013.0,-1.89,-8375057.0,-0.8
260,603899,晨光股份,35.4,-1.45,27544716.0,6.03,4717226.0,1.03,22827490.0,5.0,-813268.0,-0.18,-26731447.0,-5.85
261,300654,世纪天鸿,13.01,9.97,27509001.0,0.71,101428362.0,2.61,-73919361.0,-1.9,-98163943.0,-2.53,70654949.0,1.82
262,688316,青云科技-U,39.53,-8.94,27396473.0,3.78,18341246.0,2.53,9055227.0,1.25,4412424.0,0.61,-31808895.0,-4.38
263,601009,南京银行,9.03,0.89,27179787.0,3.12,17386778.0,2.0,9793009.0,1.12,-85625747.0,-9.84,58445963.0,6.71
264,688276,百克生物,44.39,-8.68,27140306.0,4.41,-219336.0,-0.04,27359642.0,4.44,12672106.0,2.06,-39812416.0,-6.47
265,002601,龙佰集团,18.45,0.0,26844689.0,3.38,13625924.0,1.72,13218765.0,1.67,-30766882.0,-3.88,3922196.0,0.49
266,000625,长安汽车,17.17,-5.97,26838144.0,0.14,457330784.0,2.35,-430492640.0,-2.21,-451483600.0,-2.32,424645488.0,2.18
267,002891,中宠股份,23.01,-2.75,26708503.0,4.75,10534464.0,1.87,16174039.0,2.87,16732525.0,2.97,-43441027.0,-7.72
268,603058,永吉股份,8.12,6.7,26676928.0,11.62,29052200.0,12.66,-2375272.0,-1.03,-6975669.0,-3.04,-19701260.0,-8.58
269,300627,华测导航,25.44,-1.28,26646310.0,1.99,-7848372.0,-0.58,34494682.0,2.57,52473223.0,3.91,-79119532.0,-5.9
270,605178,时空科技,17.96,-2.18,26646020.0,4.5,20905734.0,3.53,5740286.0,0.97,-16898502.0,-2.85,-9747519.0,-1.65
271,603279,景津装备,19.87,-2.02,26619676.0,5.81,30413125.0,6.64,-3793449.0,-0.83,-7356361.0,-1.61,-19263312.0,-4.21
272,002001,新 和 成,16.74,-2.39,26377669.0,2.34,-19464624.0,-1.72,45842293.0,4.06,194761.0,0.02,-26572430.0,-2.35
273,601128,常熟银行,7.03,1.3,26335953.0,1.87,10879475.0,0.77,15456478.0,1.1,-49373470.0,-3.51,23037518.0,1.64
274,603599,广信股份,14.59,-1.62,26009167.0,6.47,45295444.0,11.26,-19286277.0,-4.79,-17244905.0,-4.29,-8764262.0,-2.18
275,600583,海油工程,6.37,3.75,25829000.0,1.59,33547976.0,2.06,-7718976.0,-0.47,73441535.0,4.52,-99270535.0,-6.11
276,600688,上海石化,2.62,-3.68,25698474.0,7.17,35861757.0,10.0,-10163283.0,-2.84,11440472.0,3.19,-37138947.0,-10.36
277,688210,统联精密,18.38,-14.71,25506322.0,9.76,2572542.0,0.98,22933780.0,8.78,-19493045.0,-7.46,-6013276.0,-2.3
278,603296,华勤技术,76.66,1.03,25485070.0,2.3,39719737.0,3.58,-14234667.0,-1.28,24216861.0,2.18,-49701934.0,-4.48
279,002636,金安国纪,7.45,-2.36,25456935.0,3.13,25396437.0,3.12,60498.0,0.01,5757399.0,0.71,-31214333.0,-3.84
280,601727,上海电气,4.2,-1.41,25256489.0,4.58,20012303.0,3.63,5244186.0,0.95,-13541828.0,-2.45,-11714662.0,-2.12
281,601500,通用股份,5.06,2.22,25208680.0,2.55,42545585.0,4.31,-17336905.0,-1.76,17158778.0,1.74,-42367457.0,-4.29
282,688391,钜泉科技,46.53,0.17,25208362.0,9.79,-250652.0,-0.1,25459014.0,9.89,-9874311.0,-3.83,-15334049.0,-5.95
283,601228,广州港,3.36,3.07,25197897.0,5.11,15953586.0,3.23,9244311.0,1.87,-11688953.0,-2.37,-13508945.0,-2.74
284,601992,金隅集团,1.87,-2.6,25130182.0,9.6,15666120.0,5.99,9464062.0,3.62,-6472207.0,-2.47,-18657972.0,-7.13
285,002017,东信和平,9.38,-3.99,25024875.0,4.78,48310320.0,9.23,-23285445.0,-4.45,-10169396.0,-1.94,-14855479.0,-2.84
286,603218,日月股份,11.4,-5.24,24995585.0,1.2,-15128073.0,-0.73,40123658.0,1.93,-4974672.0,-0.24,-20020915.0,-0.96
287,600612,老凤祥,77.78,4.66,24972174.0,4.06,20706872.0,3.36,4265302.0,0.69,-31256262.0,-5.08,6284088.0,1.02
288,688608,恒玄科技,101.89,-9.74,24911526.0,4.25,6759872.0,1.15,18151654.0,3.1,9577318.0,1.63,-34488843.0,-5.88
289,688700,东威科技,35.68,-9.81,24888802.0,3.55,9507370.0,1.35,15381432.0,2.19,2509374.0,0.36,-27398174.0,-3.9
290,603129,春风动力,118.98,0.7,24578416.0,3.53,45475792.0,6.52,-20897376.0,-3.0,-11135895.0,-1.6,-13442521.0,-1.93
291,301327,华宝新能,62.15,1.39,24351776.0,5.13,-109665.0,-0.02,24461441.0,5.16,7060047.0,1.49,-31411825.0,-6.62
292,000423,东阿阿胶,60.82,3.1,24240868.0,1.46,14675236.0,0.88,9565632.0,0.57,-11120771.0,-0.67,-13120100.0,-0.79
293,688105,诺唯赞,22.82,-7.35,24080013.0,14.9,816215.0,0.5,23263798.0,14.39,2633422.0,1.63,-26713438.0,-16.53
294,002608,江苏国信,7.75,5.87,23995537.0,4.32,13183214.0,2.38,10812323.0,1.95,-23468267.0,-4.23,-527273.0,-0.1
295,603387,基蛋生物,9.1,-2.88,23973438.0,6.13,-5239650.0,-1.34,29213088.0,7.47,19670004.0,5.03,-43643443.0,-11.15
296,603739,蔚蓝生物,11.16,0.54,23938353.0,3.81,-1367808.0,-0.22,25306161.0,4.03,45180060.0,7.2,-69118415.0,-11.01
297,002896,中大力德,34.8,-9.84,23887536.0,1.58,59283340.0,3.92,-35395804.0,-2.34,-98682858.0,-6.52,74795324.0,4.94
298,603818,曲美家居,4.17,6.11,23827215.0,4.9,7851908.0,1.62,15975307.0,3.29,30876896.0,6.35,-54704110.0,-11.26
299,001282,三联锻造,35.31,10.62,23792075.0,1.6,18970411.0,1.28,4821664.0,0.32,-19492521.0,-1.31,-4299553.0,-0.29
300,688696,极米科技,84.5,-8.85,23529403.0,7.76,-4886857.0,-1.61,28416260.0,9.37,5957184.0,1.96,-29486587.0,-9.72
301,600506,统一股份,14.18,0.0,23457362.0,1.68,48608645.0,3.48,-25151283.0,-1.8,-42544305.0,-3.05,19086946.0,1.37
302,000589,贵州轮胎,5.57,0.18,23372210.0,3.72,14746938.0,2.35,8625272.0,1.37,-7802129.0,-1.24,-15570080.0,-2.48
303,000709,河钢股份,2.13,-1.39,23262333.0,4.59,25429058.0,5.02,-2166725.0,-0.43,-6764168.0,-1.33,-16498165.0,-3.25
304,600226,瀚叶股份,2.53,-1.94,23034840.0,6.26,2730015.0,0.74,20304825.0,5.52,-9608548.0,-2.61,-13426291.0,-3.65
305,000514,渝 开 发,3.46,-1.14,23006386.0,5.1,14030974.0,3.11,8975412.0,1.99,11662210.0,2.59,-34668593.0,-7.69
306,688396,华润微,39.28,-5.87,22968837.0,2.44,12060515.0,1.28,10908322.0,1.16,-41853658.0,-4.45,18884821.0,2.01
307,600523,贵航股份,12.36,-0.16,22862519.0,2.43,-5931373.0,-0.63,28793892.0,3.06,33615342.0,3.57,-56477858.0,-5.99
308,601997,贵阳银行,5.36,-0.92,22658254.0,2.49,10933570.0,1.2,11724684.0,1.29,9454019.0,1.04,-32112269.0,-3.53
309,002572,索菲亚,15.4,-3.39,22625040.0,2.92,19088018.0,2.46,3537022.0,0.46,6343772.0,0.82,-28968811.0,-3.73
310,600651,飞乐音响,3.26,0.31,22603532.0,3.22,3017109.0,0.43,19586423.0,2.79,52275803.0,7.44,-74879333.0,-10.66
311,603730,岱美股份,11.74,-1.51,22510048.0,4.71,9271851.0,1.94,13238197.0,2.77,-15556762.0,-3.25,-6953284.0,-1.45
312,300284,苏交科,5.86,12.26,22505022.0,2.56,11069199.0,1.26,11435823.0,1.3,18669870.0,2.13,-41174891.0,-4.69
313,300131,英唐智控,5.29,-2.76,22453144.0,0.94,9058983.0,0.38,13394161.0,0.56,8093998.0,0.34,-30547146.0,-1.27
314,000598,兴蓉环境,6.21,-1.27,22403017.0,3.33,-17005054.0,-2.53,39408071.0,5.85,12529328.0,1.86,-34932343.0,-5.19
315,688279,峰岹科技,102.46,0.57,22246857.0,10.99,14929057.0,7.38,7317800.0,3.62,-4963788.0,-2.45,-17283067.0,-8.54
316,601326,秦港股份,3.21,0.31,22204617.0,4.91,2645418.0,0.59,19559199.0,4.33,1528181.0,0.34,-23732797.0,-5.25
317,601077,渝农商行,4.65,3.79,22203611.0,1.09,-14138227.0,-0.69,36341838.0,1.78,-6269305.0,-0.31,-15934305.0,-0.78
318,002028,思源电气,58.22,-0.87,22189543.0,1.78,-29388450.0,-2.36,51577993.0,4.14,109743860.0,8.81,-131933403.0,-10.59
319,001222,源飞宠物,13.45,5.41,22184610.0,7.83,5588789.0,1.97,16595821.0,5.86,-3591884.0,-1.27,-18592725.0,-6.56
320,300122,智飞生物,45.27,-6.49,22079245.0,0.52,65238123.0,1.55,-43158878.0,-1.02,-134108256.0,-3.18,112029007.0,2.66
321,000034,神州数码,31.09,-3.27,22026761.0,0.43,106397169.0,2.08,-84370408.0,-1.65,-153781275.0,-3.0,131754484.0,2.57
322,601966,玲珑轮胎,20.86,0.14,22014745.0,2.16,7673708.0,0.75,14341037.0,1.4,-40514603.0,-3.97,18499859.0,1.81
323,002719,麦趣尔,8.85,3.39,22008567.0,3.9,53695945.0,9.51,-31687378.0,-5.61,-20422619.0,-3.62,-1585949.0,-0.28
324,688018,乐鑫科技,91.55,-6.5,21920824.0,2.8,1085378.0,0.14,20835446.0,2.66,11700557.0,1.5,-33621383.0,-4.3
325,002171,楚江新材,8.06,4.13,21870379.0,0.75,59095866.0,2.03,-37225487.0,-1.28,24147467.0,0.83,-46017847.0,-1.58
326,603300,华铁应急,6.14,-2.07,21774745.0,2.38,-39298376.0,-4.29,61073121.0,6.67,-3159031.0,-0.34,-18615713.0,-2.03
327,300320,海达股份,6.37,-0.78,21772147.0,4.11,3060628.0,0.58,18711519.0,3.53,23801339.0,4.49,-45573484.0,-8.59
328,002067,景兴纸业,3.0,1.01,21473318.0,3.28,5275608.0,0.81,16197710.0,2.47,24981305.0,3.81,-46454619.0,-7.09
329,688009,中国通号,5.49,4.37,21459668.0,2.35,610173.0,0.07,20849495.0,2.28,-183768.0,-0.02,-21275900.0,-2.33
330,605020,永和股份,28.95,3.02,21441709.0,2.09,14592667.0,1.42,6849042.0,0.67,25697791.0,2.5,-47139503.0,-4.59
331,600546,山煤国际,16.78,-2.39,21399046.0,0.75,21550965.0,0.75,-151919.0,-0.01,116987168.0,4.07,-138386211.0,-4.82
332,600851,海欣股份,5.59,-2.27,21341858.0,14.65,1987898.0,1.36,19353960.0,13.28,2923889.0,2.01,-24265746.0,-16.65
333,002103,广博股份,7.36,6.82,21326033.0,0.93,35669877.0,1.56,-14343844.0,-0.63,63536687.0,2.78,-84862713.0,-3.72
334,300604,长川科技,31.45,-5.84,21288409.0,0.74,-38389097.0,-1.34,59677506.0,2.08,64764929.0,2.26,-86053340.0,-3.0
335,600284,浦东建设,5.95,-2.46,21247722.0,5.7,869166.0,0.23,20378556.0,5.47,16341894.0,4.38,-37589615.0,-10.08
336,001288,运机集团,19.98,4.33,20919268.0,11.92,-1097079.0,-0.63,22016347.0,12.55,1465025.0,0.83,-22384295.0,-12.76
337,001226,拓山重工,35.2,8.34,20867555.0,2.97,-8551128.0,-1.22,29418683.0,4.19,32551836.0,4.63,-53419392.0,-7.6
338,600098,广州发展,5.98,1.36,20828934.0,4.58,-23320296.0,-5.13,44149230.0,9.7,-10835555.0,-2.38,-9993379.0,-2.2
339,601065,江盐集团,10.58,4.65,20804675.0,2.83,2337607.0,0.32,18467068.0,2.51,13982861.0,1.9,-34787536.0,-4.73
340,300026,红日药业,3.9,-3.47,20745785.0,3.0,43533858.0,6.29,-22788073.0,-3.29,-27942538.0,-4.04,7196751.0,1.04
341,002626,金达威,15.44,8.5,20707581.0,2.55,15538924.0,1.91,5168657.0,0.64,10117912.0,1.24,-30825493.0,-3.79
342,601588,北辰实业,1.82,0.0,20651270.0,3.47,17999400.0,3.02,2651870.0,0.45,18526676.0,3.11,-39177944.0,-6.58
343,002294,信立泰,28.87,1.55,20607059.0,2.87,34984128.0,4.87,-14377069.0,-2.0,-1156306.0,-0.16,-19450751.0,-2.71
344,603527,众源新材,8.91,0.91,20565293.0,2.65,13922856.0,1.79,6642437.0,0.86,7630609.0,0.98,-28195899.0,-3.63
345,003029,吉大正元,17.11,-4.36,20242449.0,2.43,47222273.0,5.66,-26979824.0,-3.24,-14844333.0,-1.78,-5398115.0,-0.65
346,605100,华丰股份,14.27,-0.07,20186389.0,4.45,14829159.0,3.27,5357230.0,1.18,-14556492.0,-3.21,-5629899.0,-1.24
347,002318,久立特材,21.86,-0.18,20123858.0,3.25,1535014.0,0.25,18588844.0,3.0,19518421.0,3.15,-39642280.0,-6.4
348,002861,瀛通通讯,10.24,-9.78,20109538.0,2.19,75560897.0,8.22,-55451359.0,-6.03,-43786347.0,-4.76,23676808.0,2.58
349,003020,立方制药,21.38,-4.77,20073894.0,7.91,6355193.0,2.5,13718701.0,5.41,9917766.0,3.91,-29991661.0,-11.82
350,300749,顶固集创,7.79,10.97,19847611.0,4.86,4742098.0,1.16,15105513.0,3.7,21703463.0,5.31,-41551075.0,-10.17
351,601811,新华文轩,14.94,-0.73,19710255.0,3.97,2526367.0,0.51,17183888.0,3.46,-19650476.0,-3.96,-59778.0,-0.01
352,002708,光洋股份,10.71,7.42,19638074.0,0.48,170527401.0,4.14,-150889327.0,-3.66,-76560212.0,-1.86,56922121.0,1.38
353,300196,长海股份,10.03,2.14,19585774.0,5.24,3316762.0,0.89,16269012.0,4.35,25645739.0,6.86,-45231511.0,-12.1
354,600458,时代新材,10.93,4.49,19560239.0,2.96,5688399.0,0.86,13871840.0,2.1,-37175825.0,-5.63,17615585.0,2.67
355,605588,冠石科技,43.1,-8.94,19515666.0,1.23,29096724.0,1.83,-9581058.0,-0.6,-43108277.0,-2.71,23592611.0,1.48
356,002043,兔 宝 宝,9.6,-1.94,19422458.0,3.83,1847031.0,0.36,17575427.0,3.46,8808303.0,1.74,-28230760.0,-5.56
357,600704,物产中大,4.38,-2.67,19415237.0,3.31,-3581505.0,-0.61,22996742.0,3.92,5378398.0,0.92,-24793635.0,-4.22
358,603023,威帝股份,4.27,-10.11,19277871.0,1.27,52299311.0,3.43,-33021440.0,-2.17,-32111317.0,-2.11,12833448.0,0.84
359,300779,惠城环保,41.17,0.91,19230462.0,3.38,-2695618.0,-0.47,21926080.0,3.86,5801832.0,1.02,-25032296.0,-4.4
360,301093,华兰股份,25.4,-2.35,19224780.0,9.59,-187047.0,-0.09,19411827.0,9.68,2167631.0,1.08,-21392410.0,-10.67
361,300151,昌红科技,15.27,-4.92,19141761.0,5.95,-2495066.0,-0.78,21636827.0,6.73,1111717.0,0.35,-20253477.0,-6.3
362,603603,退市博天,0.46,-54.0,19134730.0,28.42,15119345.0,22.46,4015385.0,5.96,-8363648.0,-12.42,-10771081.0,-16.0
363,002980,华盛昌,26.99,11.16,19134709.0,1.58,62305175.0,5.15,-43170466.0,-3.57,-21172773.0,-1.75,2038063.0,0.17
364,688536,思瑞浦,98.69,-14.78,19101731.0,2.85,4314858.0,0.64,14786873.0,2.2,28786530.0,4.29,-47888261.0,-7.13
365,002922,伊戈尔,14.23,-2.06,19048335.0,3.0,-1308538.0,-0.21,20356873.0,3.2,21906872.0,3.45,-40955206.0,-6.45
366,301187,欧圣电气,18.6,0.7,19035819.0,5.32,10891110.0,3.04,8144709.0,2.28,23493172.0,6.56,-42528993.0,-11.88
367,002383,合众思壮,7.32,0.14,18794212.0,1.58,18326251.0,1.54,467961.0,0.04,5333882.0,0.45,-24128095.0,-2.03
368,603843,正平股份,2.76,-3.16,18773931.0,5.61,9920649.0,2.96,8853282.0,2.65,12694277.0,3.79,-31468206.0,-9.4
369,300965,恒宇信通,40.63,2.68,18762852.0,6.03,44619811.0,14.34,-25856959.0,-8.31,-26528976.0,-8.53,7766126.0,2.5
370,603167,渤海轮渡,8.29,-11.15,18730889.0,5.41,-1739077.0,-0.5,20469966.0,5.91,-24954500.0,-7.21,6223612.0,1.8
371,603326,我乐家居,8.48,8.86,18631167.0,1.97,14090981.0,1.49,4540186.0,0.48,51788812.0,5.47,-70419979.0,-7.43
372,002675,东诚药业,14.03,-11.31,18630130.0,2.91,-15022805.0,-2.34,33652935.0,5.25,18817574.0,2.93,-37447700.0,-5.84
373,300679,电连技术,39.25,-3.13,18606462.0,1.48,-1207529.0,-0.1,19813991.0,1.58,-20589450.0,-1.64,1982987.0,0.16
374,600690,海尔智家,25.08,7.69,18512626.0,0.37,32192952.0,0.65,-13680326.0,-0.28,218196936.0,4.42,-236709556.0,-4.79
375,001358,兴欣新材,39.19,9.47,18351972.0,1.88,52973209.0,5.42,-34621237.0,-3.54,-18394766.0,-1.88,42794.0,0.0
376,002688,金河生物,4.07,2.52,18273742.0,2.14,3223371.0,0.38,15050371.0,1.77,31184633.0,3.66,-49458373.0,-5.8
377,603658,安图生物,56.99,-4.94,18123281.0,2.03,-1364867.0,-0.15,19488148.0,2.19,-661016.0,-0.07,-17462264.0,-1.96
378,603605,珀莱雅,93.3,-1.19,17959610.0,2.29,-8845839.0,-1.13,26805449.0,3.41,65450866.0,8.34,-83410477.0,-10.62
